"","ID","Nationality","Age","DaysSinceCreation","NameHash","DocIDHash","AverageLeadTime","LodgingRevenue","OtherRevenue","BookingsCanceled","BookingsNoShowed","BookingsCheckedIn","PersonsNights","RoomNights","DaysSinceLastStay","DaysSinceFirstStay","DistributionChannel","MarketSegment","SRHighFloor","SRLowFloor","SRAccessibleRoom","SRMediumFloor","SRBathtub","SRShower","SRCrib","SRKingSizeBed","SRTwinBed","SRNearElevator","SRAwayFromElevator","SRNoAlcoholInMiniBar","SRQuietRoom"
"17900",17900,"CHN","44",785,5.21937309596987e+76,4.47720266102483e+76,8,118,14,0,0,1,2,1,786,786,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17901",17901,"CHN","57",785,9.15979684630785e+76,6.89059083858941e+76,8,118,14,0,0,1,2,1,786,786,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17902",17902,"GBR","52",785,7.90801984945632e+75,5.80409733738816e+76,66,326.4,61,0,0,1,8,4,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17903",17903,"MAR","58",785,1.015067696605e+77,4.94904334353476e+76,44,251.2,136,0,0,1,8,4,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"17904",17904,"DEU","48",785,1.00838508435963e+77,2.32271116629707e+76,43,297.5,104.5,0,0,1,10,5,790,790,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17905",17905,"BEL","49",785,9.02073474003401e+76,1.10183134411047e+77,10,374,42,0,0,1,6,3,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17906",17906,"BEL","51",785,5.62014181898949e+76,1.12328207271471e+77,10,374,468,0,0,1,6,3,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17907",17907,"ESP","44",785,7.07469736457376e+76,6.21439884078087e+76,38,320,60,0,0,1,8,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"17908",17908,"BEL","51",785,6.83351219804859e+76,1.18005813990776e+76,74,163.2,28,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"17909",17909,"BEL","51",785,6.80585193404983e+76,5.65752019109876e+75,74,489.6,133.5,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17910",17910,"DEU","51",785,1.0847011205167e+77,1.15462454186587e+77,50,338.4,97,0,0,1,12,4,789,789,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17911",17911,"ESP","47",785,5.43936735095886e+76,3.13201416416076e+76,48,170.4,90.5,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17912",17912,"FRA","44",785,9.10780948416123e+75,1.12422083422983e+76,5,280,12,0,0,1,2,2,787,787,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"17913",17913,"FRA","32",785,1.36345554495936e+76,9.33170974384678e+76,46,116,24,0,0,1,4,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17914",17914,"ESP","46",785,4.8444342538456e+76,1.96901255127673e+75,0,280,22,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17915",17915,"FRA","35",785,1.07207760887069e+77,1.24642839974353e+76,49,116,34,0,0,1,4,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17916",17916,"ESP","51",785,2.53396756155427e+76,1.05598922000365e+76,48,170.4,28,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17917",17917,"ESP","54",785,3.13195636888669e+76,2.09657567097852e+76,48,170.4,46.5,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17918",17918,"ESP","49",785,6.72071524372993e+76,2.96598302505928e+76,48,170.4,28,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17919",17919,"ESP","43",785,1.37007235942555e+76,8.27367637501767e+76,48,170.4,28,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17920",17920,"ESP","54",785,1.64683346433751e+76,4.4434469830955e+76,71,201.6,42,0,0,1,6,3,788,788,"Direct","Direct",1,0,0,0,0,0,0,1,0,0,0,0,0
"17921",17921,"ITA","28",785,8.37150605561535e+76,1.13888316386017e+77,19,396.4,336.3,0,0,1,8,4,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17922",17922,"NLD","63",785,6.39672347290831e+76,1.01671868915385e+76,190,236.7,120.5,0,0,1,6,3,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"17923",17923,"DEU","31",785,8.81893209256827e+76,4.08553023894229e+76,124,410,272.8,0,0,1,8,4,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17924",17924,"NLD","42",785,9.70086714748461e+76,7.80327840887901e+76,190,236.7,44.5,0,0,1,6,3,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"17925",17925,"BRA","34",785,3.77844994769128e+76,8.9807209197936e+76,61,170.4,28,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17926",17926,"DEU","36",785,6.62359744809958e+76,5.44349176261892e+76,42,126,22,0,0,1,4,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17927",17927,"FRA","33",785,1.0074482307406e+77,2.78186869570291e+76,49,232,84,0,0,1,8,4,789,789,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17928",17928,"FRA","64",785,7.01427403484488e+76,7.66570556107673e+76,49,232,56,0,0,1,8,4,789,789,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17929",17929,"HUN","29",785,9.19815820725786e+76,8.91355073224479e+76,148,268.8,58.5,0,0,1,8,4,789,789,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"17930",17930,"HUN","35",785,8.9959721787549e+76,7.46074254929322e+76,148,806.4,168,0,0,1,8,4,789,789,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"17931",17931,"DEU","28",785,2.61227336946223e+76,4.67870749956287e+76,42,126,22,0,0,1,4,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17932",17932,"DEU","41",785,1.28037045399405e+76,1.58173570846144e+76,46,126,89,0,0,1,2,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17933",17933,"DEU","28",785,9.59381148783005e+76,9.73734417762301e+76,46,126,15,0,0,1,2,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17934",17934,"FRA","21",785,1.06076985423684e+77,7.09450235083444e+76,42,126,27,0,0,1,4,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17935",17935,"DEU","42",785,7.48402767921788e+76,2.45946612618778e+76,46,126,17,0,0,1,2,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17936",17936,"DEU","35",785,4.69370746778943e+75,6.34008065575528e+76,42,126,24,0,0,1,2,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17937",17937,"ITA","29",785,1.13188642255108e+77,9.04088892180426e+76,69,181.2,28,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"17938",17938,"FRA","40",785,8.62436547700556e+76,8.31411727824037e+76,47,430,98.5,0,0,1,14,7,792,792,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17939",17939,"FRA","41",785,7.78835141417737e+76,9.32905690715124e+76,44,244,194.75,0,0,1,6,3,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17940",17940,"FRA","52",785,9.57128322739262e+76,1.14377879346179e+77,49,295,105,0,0,1,8,4,789,789,"Direct","Direct",0,0,0,0,0,0,0,1,0,0,0,0,0
"17941",17941,"FRA","36",785,6.83506396338138e+76,9.71695441057202e+76,51,116,31.5,0,0,1,4,2,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17942",17942,"LUX","41",785,8.80548146165163e+76,4.95896569405042e+76,98,364.8,150,0,0,1,12,4,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17943",17943,"GBR","29",785,5.58251760910077e+76,3.33197138878341e+76,57,258,42,0,0,1,6,3,788,788,"Direct","Direct",0,0,0,0,0,0,0,0,1,0,0,0,0
"17944",17944,"RUS","34",785,3.99201707160966e+76,9.59921908612047e+76,66,262.8,21,0,0,1,3,3,788,788,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,1
"17945",17945,"FRA","39",785,1.93003709411021e+76,1.1181372418039e+77,44,280,167.5,0,0,1,12,4,789,789,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17946",17946,"FRA","36",785,1.14171626501445e+77,3.95858988203526e+76,93,313.2,63,0,0,1,9,3,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17947",17947,"FRA","54",785,7.16855326962226e+76,1.06390675793376e+77,44,631.2,303.25,0,0,1,6,3,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17948",17948,"SWE","61",785,1.09879855703041e+77,2.68009127707019e+76,0,726,27,0,0,1,3,3,786,786,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"17949",17949,"DEU","29",785,6.56075546521315e+76,9.87819889125818e+76,58,242.76,56,0,0,1,8,4,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17950",17950,"DEU","33",785,2.23904475926269e+76,7.49308443290027e+76,44,399,70,0,0,1,10,5,790,790,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17951",17951,"GBR","41",785,9.53666808180449e+76,2.44381394928634e+76,53,176,9,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17952",17952,"GBR","42",785,3.74088625154745e+76,2.80185641535458e+76,53,176,4,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17953",17953,"GBR","25",785,2.9809683300706e+76,2.54287874001808e+76,54,176,4,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17954",17954,"GBR","41",785,5.56338193722352e+76,1.10783811417798e+76,53,176,11,0,0,1,4,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17955",17955,"GBR","28",785,1.06737232136074e+77,1.14444547085416e+77,262,257.4,42,0,0,1,6,2,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17956",17956,"PRT","43",785,2.60126366030226e+76,9.60444837188442e+76,11,106,28,0,0,1,4,2,787,787,"Corporate","Corporate",1,0,0,0,0,0,0,0,0,0,0,0,0
"17957",17957,"CHE","31",785,6.83118553940836e+76,4.3628280545261e+76,29,236.8,68.7,0,0,1,8,4,789,789,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17958",17958,"GBR","63",785,8.7136730743758e+76,2.18715977857502e+76,52,582.53,126,0,0,1,18,6,791,791,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17959",17959,"FRA","64",785,5.08381475298572e+76,8.00416367731558e+76,50,232,654.4,0,0,1,8,4,789,789,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17960",17960,"PRT","37",785,1.22060953623102e+75,1.07911694365747e+77,1,1372,1366.8,0,0,7,41,19,261,786,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17961",17961,"PRT","40",785,9.24177557477462e+76,4.01745358353683e+76,0,128,16.5,0,0,1,3,1,786,786,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"17962",17962,"FRA","50",784,1.71546169536795e+76,5.21838839662421e+76,48,232,48,0,0,1,8,4,788,788,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17963",17963,"DEU","53",784,7.78178696281724e+76,5.89407671665696e+76,23,82,16.5,0,0,1,2,1,785,785,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17964",17964,"FRA","59",784,7.32083741196652e+76,1.86026933717338e+76,8,518,79.5,0,0,1,10,5,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17965",17965,"BRA","37",784,1.0866063503082e+77,4.8804541064133e+76,0,99.2,34,0,0,1,4,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"17966",17966,"FRA","71",784,4.4555687186605e+76,9.66680615419973e+75,46,418,89,0,0,1,14,7,791,791,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17967",17967,"FRA","62",784,7.77937382734473e+76,4.67677385018109e+76,41,290,99,0,0,1,10,5,789,789,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17968",17968,"USA","63",784,1.09636454112661e+77,5.42497512452382e+76,11,588,78,0,0,1,12,6,790,790,"Corporate","Corporate",0,0,1,0,0,0,0,0,0,0,0,0,0
"17969",17969,"CAN","71",784,5.20995919468558e+76,9.5548085370828e+76,48,79.2,2,0,0,1,2,1,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17970",17970,"USA","34",784,5.5206118413779e+76,1.35569579291041e+76,94,316.8,76.5,0,0,1,8,4,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17971",17971,"BEL","37",784,4.02797527393592e+76,9.18122414430389e+76,49,174,254.5,0,0,1,6,3,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17972",17972,"DEU","56",784,1.32090873637158e+76,1.92251762931427e+76,127,390,70,0,0,1,10,5,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17973",17973,"FRA","57",784,8.72371217721103e+76,8.29841108528452e+75,86,234,69,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"17974",17974,"FRA","57",784,1.00257746708524e+77,1.12536582066558e+76,86,234,44.5,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"17975",17975,"FRA","42",784,9.2806277485221e+76,1.93720878395927e+76,51,174,36,0,0,1,6,3,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17976",17976,"SWE","39",784,6.87776395855764e+76,9.76075525418963e+76,38,318,42,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17977",17977,"FRA","62",784,2.05920402795451e+76,1.01722273980765e+77,41,232,109.8,0,0,1,8,4,788,788,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17978",17978,"CHE","48",784,9.52356272880062e+76,8.49741211011807e+76,21,100,29.5,0,0,1,2,1,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17979",17979,"FRA","36",784,8.01169810878109e+76,9.64976880554814e+76,44,294.4,42,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"17980",17980,"CHE","51",784,8.13060742180168e+76,9.74172128883045e+76,126,158.4,52.5,0,0,1,4,2,786,786,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"17981",17981,"FRA","41",784,2.90283266810461e+76,7.97134703976045e+76,44,294.4,66,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"17982",17982,"SRB","38",784,6.72084852611731e+76,9.2104789776041e+76,75,396,10,0,0,1,10,5,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17983",17983,"FRA","34",784,2.56323578303188e+76,8.77645126649156e+76,35,429,54.5,0,0,1,6,3,787,787,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,1
"17984",17984,"FIN","24",784,1.10051599147042e+77,1.04361996987478e+77,74,427.56,149,0,0,1,14,7,791,791,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17985",17985,"ITA","60",784,5.41013958111432e+74,7.74476818940032e+75,135,156,31,0,0,1,4,2,786,786,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17986",17986,"ITA","37",784,1.81216995933544e+76,1.92352181249001e+76,5,400,6,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17987",17987,"CHN","41",784,1.00515170798887e+76,1.4674115915673e+76,4,479,56,0,0,1,8,4,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17988",17988,"NLD","34",784,1.15405379219826e+77,2.05620120507529e+76,8,462,91.5,0,0,1,8,4,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,1,0,1
"17989",17989,"DEU","51",784,7.42970999221917e+76,2.21243548372586e+76,127,1170,243.8,0,0,1,10,5,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17990",17990,"GBR","34",784,3.89794994528437e+75,1.80980084878275e+76,83,313.2,63,0,0,1,9,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,1
"17991",17991,"GBR","58",784,8.53926048739274e+76,4.06183646597037e+76,199,178.5,31.5,0,0,1,6,3,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17992",17992,"GBR","59",784,9.08054412908365e+76,2.01957954312828e+76,199,178.5,36.5,0,0,1,3,3,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17993",17993,"GBR","58",784,1.59932339080436e+76,9.15548039288593e+76,199,178.5,31.5,0,0,1,6,3,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"17994",17994,"BEL","41",784,2.63558268289129e+76,3.78305142931025e+76,83,320,58.7,0,0,1,8,4,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"17995",17995,"CHE","22",784,5.43957444659855e+76,9.67974637120709e+76,48,237.6,40,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"17996",17996,"ITA","26",784,8.54951088135499e+76,7.98013750454965e+76,98,546,167.3,0,0,1,10,5,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,1,0,0
"17997",17997,"DEU","29",784,6.04002928655117e+76,2.02462387394097e+76,165,160.2,44,0,0,1,4,2,786,786,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"17998",17998,"DNK","39",784,1.00059369589578e+77,5.20489172227106e+76,20,94.1,7,0,0,1,1,1,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"17999",17999,"USA","65",784,1.11998342970158e+77,1.90766416285553e+76,94,316.8,101,0,0,1,8,4,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18000",18000,"USA","57",784,2.6262359112837e+76,7.80230197121671e+76,45,91.2,7,0,0,1,1,1,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18001",18001,"KOR","36",784,3.00032722977099e+76,1.29075149825636e+76,116,312,52,0,0,1,8,4,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18002",18002,"PRT","54",784,7.98606455451257e+76,4.21594002748571e+76,51,440,10,0,0,1,10,5,789,789,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,0,1,0,0,0,0
"18003",18003,"FRA","45",784,1.11955297445977e+77,1.18324986291439e+76,44,116,24,0,0,1,4,2,786,786,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"18004",18004,"DEU","29",784,2.71025982364543e+76,9.02766491699002e+76,46,299.2,8,0,0,1,8,4,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18005",18005,"BRA","48",784,2.62471177534213e+76,2.18480295856645e+76,126,314,70,0,0,1,10,5,789,789,"Direct","Direct",1,0,0,0,0,0,0,0,1,0,0,0,0
"18006",18006,"NLD","24",784,3.13955330313423e+76,9.38220963643036e+76,70,392,87.99,0,0,1,8,4,788,788,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18007",18007,"BRA","59",784,1.23094527487953e+76,5.6405373535707e+76,92,390,79,0,0,1,10,5,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18008",18008,"FRA","58",784,1.39204733903049e+76,8.31080281357933e+76,86,234,42,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"18009",18009,"FRA","28",784,2.05260283387767e+76,8.28067343301606e+75,52,133.92,90.6,0,0,1,4,2,786,786,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18010",18010,"FRA","37",784,2.91148110324185e+76,3.82644368725783e+76,49,174,88.5,0,0,1,6,3,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"18011",18011,"GBR","36",784,6.15400405734981e+76,8.1318889273246e+76,17,246.08,11.5,0,0,1,4,4,788,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18012",18012,"ESP","35",784,7.77450436126028e+76,4.13508297132196e+76,42,174,98,0,0,1,6,3,787,787,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,1,0,0,0,0,0,0
"18013",18013,"NLD","46",784,9.90856139025017e+76,9.52087474659332e+76,80,223.8,115,0,0,1,6,3,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18014",18014,"CAN","66",784,3.70398148352209e+76,1.3006088622714e+76,48,396,10,0,0,1,2,1,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18015",18015,"RUS","50",783,4.96468510839038e+76,7.01807654473211e+76,40,238,54,0,0,1,6,2,785,785,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"18016",18016,"PRT","55",783,6.77093266890737e+76,7.13923169728208e+76,26,132,71.5,0,0,8,26,11,52,784,"Direct","Direct",0,0,0,0,0,0,0,0,1,0,0,0,0
"18017",18017,"BRA","39",783,5.61836047092252e+76,2.83876828063563e+76,3,672,328.2,0,0,1,10,5,788,788,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"18018",18018,"NOR","64",783,6.72088308458631e+76,3.47365184673057e+76,30,515.5,113,0,0,1,8,4,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18019",18019,"FRA","70",783,7.54258671530159e+75,3.02951927083245e+76,31,63,1,0,0,1,1,1,784,784,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"18020",18020,"PRT","62",783,2.05727552040408e+75,8.97728223160127e+76,54,355,49,0,0,1,6,3,786,786,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18021",18021,"GBR","58",783,3.34017152378086e+76,3.87246976109178e+76,6,191,7,0,0,1,1,1,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18022",18022,"ITA","42",783,1.08355853517686e+77,1.36318839750154e+76,14,273.28,18.5,0,0,2,2,2,783,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18023",18023,"AUT","67",783,4.54303541475099e+76,8.78679631485518e+76,18,286,28,0,0,1,4,2,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18024",18024,"GBR","55",783,7.83126280414513e+76,2.10957870698987e+76,71,240.3,16,0,0,1,4,2,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18025",18025,"FRA","37",783,2.17781906649598e+76,1.93048962005494e+76,10,411.38,56,0,0,1,8,4,787,787,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18026",18026,"GBR","28",783,5.47277408720535e+76,8.54324292931659e+76,10,343.62,87,0,0,1,8,4,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18027",18027,"NLD","50",783,3.02866639595867e+76,3.19244405323264e+76,51,535,125.5,0,0,1,12,4,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18028",18028,"NLD","63",783,3.13669288405306e+76,2.02814110330288e+75,38,435.65,68,0,0,1,8,4,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"18029",18029,"FRA","29",783,1.75849233799367e+76,1.15066672909551e+76,48,359.15,158,0,0,1,6,3,786,786,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18030",18030,"CHE","34",783,6.30219112374623e+76,2.52048111690437e+76,1,429,42,0,0,1,6,2,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"18031",18031,"DEU","27",783,5.68428446710618e+76,7.66811966269753e+76,9,678,84.5,0,0,1,12,6,789,789,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18032",18032,"FRA","40",782,1.06715542871288e+77,6.1472694136974e+76,44,278,36,0,0,1,6,3,785,785,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"18033",18033,"ARG","68",782,6.50833280939756e+76,9.44482942146418e+76,11,636,105.8,0,0,1,16,8,790,790,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
